Timestamp,Operator,URL,Issue
2025-11-19T10:49:04.616177+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:06.640525+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:09.230955+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:11.991389+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:14.722237+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_environment03_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:16.872966+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:20.123380+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:22.223222+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation02_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:25.087178+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_transportation02_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:27.079036+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:29.665919+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_utilitiescommunication01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:31.874726+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_biota01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:34.640554+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_biota01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:48.465334+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_economy01_de_ms_wms/MapServer/WMSServer?&request=GetCapabilities&service=WMS,"'NoneType' object has no attribute 'identification'"
2025-11-19T10:49:51.530219+01:00,KT_BE,https://www.geoservice.apps.be.ch/geoservice3/services/a42geo/of_economy01_de_ms_wfs/MapServer/WFSServer?&request=GetCapabilities&service=WFS,"'NoneType' object has no attribute 'identification'"
